ID,TEXT
5560,I watched my son play with bubbles and laugh and giggle.
5561,"This past month I have rekindled multiple old friendships which I had feared would fade with me moving out of state, but I was able to reunite with my closest comrades."
5562,i had helped my mother in cooking.
5563,I went to theatre watching a film with my family.
5564,"My son turned two and we held a small party, he enjoyed it and the gifts we got him very much."
5565,One of my favorite TV shows from the 80s got picked up on a free over the air station
5566,"My friend sent me flowers on a random day, because he knew I've been struggling with a personal issue the past few weeks."
5567,My daughter graduated Basic Military Training for the Air Force.
5568,I completed all my work assignments early and was able to leave earlier than normal.
5569,I moved to a new city and rented a apartment.
5570,Getting together with friends for the first time in a while.
5571,I saw a NBA basketball game with my son.
5572,Last weekend my 6 year old son won his first motocross race of the season.
5573,"Two days ago, my fiance surprised me with candles, wine, strawberries, wine and a foot massage. I was not expecting it and felt very loved. "
5574,My son and daughter n law made dinner for my husband and I on our wedding anniversary.
5575,Seeing my five year old son sing on stage at church.
5576,The day my baby stood by himself in the living room of our house.
5577,My son's birthday because I was able to reflect upon all that he has overcome.
5578,I was surrounded by my family and significant other when I graduated with my MPH this past Thursday.
5579,Last month I got my pay raise at work! I waited over a year for it. 
5580,I received a $50 check unexpectedly in the mail.
5581,My brother knew I owed a good bit of taxes for last year to the IRS. He gave me a gift of $3000 to pay it off so I wouldn't have to worry about setting up a payment plan.
5582,I have been spending more time home cooking.  I enjoy getting deals shopping.  Last night I went shopping at the local grocery store later at night.  There were very few people in the store so it made shopping very easy and uncomplicated.
5583,I graduated with my master's degree/
5584,A moment that made me happy was my birthday party that I had last month. We dressed in 1920 clothes and took silly photos. It was a `1920s theme. My friends came over to help me celebrate the occasion and to push my head into the cake. We laughed and joked and talked about the silly stuff her little ones do. The love of my life bought me a birthday cake even though I told him not to and he bought one he knew I would love because I am picky when it comes to cakes.
5585,I was told I will be a grandma for the first time!
5586,My wife and I went out for a special dinner
5587,I was able to buy some very popular shoes for a friend.
5588,"I am a nursing major. I recently took a test in my Med-Surg II class and got a B. A B might not seem like that great of a grade to some people, but to me it was the best feeling to have studied day and night in our HARDEST class of the entire program and get the grade that reflected my hard work."
5589,When I woke from surgery and my husband told me the doctors found no cancer cells in the tumor they removed.
5590,I WAS PROMOTED AT WORK AFTER 9 YEARS OF WAITING FOR THIS ONE JOB TO COME OPEN.
5591,I got a new job that is in my field of study and pays much more than my old one.
5592,When my dog finally learned to shake on command.
5593,"The day my son told me I love you da-da, recently, with 2 Y.O. is one of the greatest events that recently happened, and such remarkable event would be in with me forever."
5594,I had my birthday
5595,"I started a scholarship for teen parents and after I announced fundraising for it on Facebook, I got one-third of my funding within 24 hours. I was ecstatic. "
5596,The commander of our police station gave me a challenge coin for my extra work at the police department. 
5597,The day we found out our offer was accepted on the house we really wanted.
